frame,blueX,blueY,yellowX,yellowY,pinkX,pinkY,greenX,greenY
0.0,-1.0,-1.0,-1.0,-1.0,0.539434975408048,-0.5538893209239316,0.814223840371599,-0.8266875225849798
1.0,-1.0,-1.0,-1.0,-1.0,0.539434975408048,-0.5538893209239316,0.814223840371599,-0.8266875225849798
2.0,-1.0,-1.0,-1.0,-1.0,0.539434975408048,-0.5538893209239316,0.814223840371599,-0.8266875225849798
3.0,-1.0,-1.0,-1.0,-1.0,0.539434975408048,-0.5538893209239316,0.814223840371599,-0.8266875225849798
4.0,-1.0,-1.0,-1.0,-1.0,0.539434975408048,-0.5538893209239316,0.814223840371599,-0.8266875225849798
5.0,-1.0,-1.0,-1.0,-1.0,0.5397847324930097,-0.5540723352918328,0.8146408682215702,-0.8265509948108748
6.0,-1.0,-1.0,-1.0,-1.0,0.5393130864649123,-0.5535532342875908,0.8150578960715414,-0.8264144670367699
7.0,-1.0,-1.0,-1.0,-1.0,0.5398546878683533,-0.5540002961273197,0.8152810226741046,-0.825839847329503
8.0,-1.0,-1.0,-1.0,-1.0,0.5399804757874246,-0.5538548408575539,0.8153312619262117,-0.8254381043699653
9.0,-1.0,-1.0,-1.0,-1.0,0.5400967749731819,-0.553194978057116,0.815381501178319,-0.8250363614104276
10.0,-1.0,-1.0,-1.0,-1.0,0.5400967749731819,-0.553194978057116,0.8154317404304262,-0.8246346184508899
11.0,-1.0,-1.0,-1.0,-1.0,0.5402327330274529,-0.5530484738242809,0.8154819796825332,-0.8242328754913523
12.0,-1.0,-1.0,-1.0,-1.0,0.5402327330274529,-0.5530484738242809,0.8154819796825332,-0.8242328754913523
13.0,-1.0,-1.0,-1.0,-1.0,0.5402327330274529,-0.5530484738242809,0.8154819796825332,-0.8242328754913523
14.0,-1.0,-1.0,-1.0,-1.0,0.5405357900503928,-0.5531475103576996,0.8154819796825332,-0.8242328754913523
15.0,-1.0,-1.0,-1.0,-1.0,0.5408388470733324,-0.5532465468911185,0.8158604348137218,-0.8244243776951917
16.0,-1.0,-1.0,-1.0,-1.0,0.5410996769711104,-0.5529648508277097,0.8158604348137218,-0.8244243776951917
17.0,-1.0,-1.0,-1.0,-1.0,0.5415825986453509,-0.5528102885227817,0.8159228184286915,-0.8235271467100388
18.0,-1.0,-1.0,-1.0,-1.0,0.5416484316806551,-0.5528248637373925,0.8158327037361464,-0.8235038518132053
19.0,-1.0,-1.0,-1.0,-1.0,0.5411644893172829,-0.5518489746590354,0.8163855044461001,-0.8232962165008172
20.0,-1.0,-1.0,-1.0,-1.0,0.5411644893172829,-0.5518489746590354,0.8164512498321991,-0.8232480688132118
21.0,-1.0,-1.0,-1.0,-1.0,0.5414677075016645,-0.5526339354944774,0.8163513636669686,-0.8232191276111257
22.0,-1.0,-1.0,-1.0,-1.0,0.5412134484668847,-0.5522759563485867,0.8163513636669686,-0.8232191276111257
23.0,-1.0,-1.0,-1.0,-1.0,0.5413415774679536,-0.5524552526937505,0.8163513636669686,-0.8232191276111257
24.0,-1.0,-1.0,-1.0,-1.0,0.5413415774679536,-0.5524552526937505,0.8163513636669686,-0.8232191276111257
25.0,-1.0,-1.0,-1.0,-1.0,0.5412882471676653,-0.552538211252798,0.8155697306739309,-0.8241619474925701
26.0,-1.0,-1.0,-1.0,-1.0,0.5412882471676653,-0.552538211252798,0.8155697306739309,-0.8241619474925701
27.0,-1.0,-1.0,-1.0,-1.0,0.541608944300005,-0.5527438758717655,0.8156081549545436,-0.8242388752208195
28.0,-1.0,-1.0,-1.0,-1.0,0.5415378692767494,-0.5528083545854794,0.8147795448149,-0.8241079838560893
29.0,-1.0,-1.0,-1.0,-1.0,0.5404493142135612,-0.5532587923333063,0.8142663785100698,-0.82519021969432
30.0,-1.0,-1.0,-1.0,-1.0,0.5403879060494239,-0.5533399752890998,0.8140734993654901,-0.8257886488840773
31.0,-1.0,-1.0,-1.0,-1.0,0.5398900189802398,-0.553230541015287,0.813356053864614,-0.8277320749197516
32.0,-1.0,-1.0,-1.0,-1.0,0.539464586702445,-0.5536487911475623,0.8129546402964443,-0.8284119273937681
33.0,-1.0,-1.0,-1.0,-1.0,0.5390391544246503,-0.5540670412798372,0.8116931590061366,-0.8289533026057121
34.0,-1.0,-1.0,-1.0,-1.0,0.5386137221468554,-0.5544852914121123,0.8093512259630332,-0.8310365489154748
35.0,-1.0,-1.0,-1.0,-1.0,0.5381882898690608,-0.5549035415443873,0.8080764757140122,-0.8330405744806838
36.0,-1.0,-1.0,-1.0,-1.0,0.5377628575912661,-0.5553217916766624,0.8059929862483898,-0.8342985893862945
37.0,-1.0,-1.0,-1.0,-1.0,0.5377566203607266,-0.557616674060923,0.8030686355461483,-0.8378702549156584
38.0,-1.0,-1.0,-1.0,-1.0,0.5365330006996819,-0.5581990295173994,0.8003922614098476,-0.840140185550367
39.0,-1.0,-1.0,-1.0,-1.0,0.5351288229690275,-0.5595856074290143,0.7957855153146631,-0.8446699756433648
40.0,-1.0,-1.0,-1.0,-1.0,0.5337246452383732,-0.5609721853406296,0.7905134863052856,-0.8495268867072268
41.0,-1.0,-1.0,-1.0,-1.0,0.5323204675077187,-0.5623587632522449,0.7846131991024378,-0.8545184523968561
42.0,-1.0,-1.0,-1.0,-1.0,0.5309162897770643,-0.5637453411638599,0.777697798388198,-0.8603101818179437
43.0,-1.0,-1.0,-1.0,-1.0,0.528370181444634,-0.5653734753371331,0.7696110169392273,-0.8660443313659864
44.0,-1.0,-1.0,0.24299072875077732,-0.2844399522386306,0.5258240731122038,-0.5670016095104065,0.7615930796998691,-0.8730988341963102
45.0,-1.0,-1.0,0.24282916299161245,-0.28120864553751385,0.5232779647797734,-0.5686297436836797,0.7521780339209976,-0.8793647514724469
