frame,blueDist,blueAngle,yellowDist,yellowAngle,pinkDist,pinkAngle,greenDist,greenAngle
0.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8045990075127429,33.07988743474828,1.1995958353817229,35.88069262492885
1.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8053691220306282,33.1559469758631,1.1987923054722263,36.31857508384984
2.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8035932196346081,33.34539574204709,1.1978919635926704,36.89379448867891
3.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8045461752578851,33.37193722799812,1.1971981428819372,37.438471623094216
4.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8055026651946318,33.48959967896865,1.1952383858944908,38.034661313605405
5.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8048896995258908,33.56261228732048,1.1930536936912168,38.58032723534058
6.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8043711895855802,33.685756109378545,1.1903610706591725,39.28998841725821
7.0,1.4142135623730951,-44.99999713521117,1.4142135623730951,-44.99999713521117,0.8046093942067748,33.84216806987126,1.186984615292027,39.98163942212007
8.0,1.4142135623730951,-44.99999713521117,0.38596568296799183,32.97004354465599,0.8038473251508707,34.00513052181258,1.184248843358223,40.6856337877269
9.0,1.4142135623730951,-44.99999713521117,0.39034693066460946,32.41818228569418,0.8041343540281055,34.12036412189435,1.1798673373822206,41.47007599717373
10.0,1.4142135623730951,-44.99999713521117,0.39218681401565963,31.939122909832548,0.8032489814043248,34.24172334298541,1.1749926066528364,42.361464284817956
11.0,1.4142135623730951,-44.99999713521117,0.39358506554158884,31.718775448702793,0.8025427481892563,34.41540459988216,1.1709436078764437,43.246075629235385
12.0,1.4142135623730951,-44.99999713521117,0.3931917534080161,31.871648978539444,0.8034091699676029,34.57669005536143,1.1661667015506127,44.178473652972244
13.0,1.4142135623730951,-44.99999713521117,0.39303307371047136,31.88153634429583,0.8019709043605141,34.71323869823592,1.1590846497920622,45.169239820531
14.0,1.4142135623730951,-44.99999713521117,0.3921680916387206,31.991748186536135,0.8023314353211338,34.94684040606994,1.1517151918897028,46.13807127118966
15.0,1.4142135623730951,-44.99999713521117,0.39115451522161554,32.021173479553894,0.8030033042611187,35.088117959977495,1.1444223316104511,47.287796302558895
16.0,1.4142135623730951,-44.99999713521117,0.3908296439002949,32.01160992540214,0.8020954362849927,35.37953383949634,1.134891075607418,48.46450272842358
17.0,1.4142135623730951,-44.99999713521117,0.3913192554426866,32.090536547415816,0.8019547394893393,35.54310735210721,1.1244574341727773,49.536388336967
18.0,1.4142135623730951,-44.99999713521117,0.3915445325529636,32.13482700128199,0.8018105577048759,35.899022414054045,1.1141118883703653,50.77850800937539
19.0,1.4142135623730951,-44.99999713521117,0.39082335014009545,32.317873297168326,0.8015872377768151,36.20164455943408,1.1020788486672266,51.97753992814063
20.0,1.4142135623730951,-44.99999713521117,0.391609355241466,32.533872319431204,0.8006134289799494,36.513971329700894,1.0893593902526988,53.313043888464996
21.0,1.4142135623730951,-44.99999713521117,0.3926156630061786,32.68859744876137,0.8005665965756431,36.8632088551758,1.0755368743964404,54.723181405151756
22.0,1.4142135623730951,-44.99999713521117,0.3927688751423686,32.8115282590651,0.799767500556246,37.21548190854234,1.0591098606876141,56.050727619662545
23.0,1.4142135623730951,-44.99999713521117,0.39156811711193334,33.087703583544865,0.8008102547693099,37.58762284746448,1.0411722043972753,57.594509077614646
24.0,1.4142135623730951,-44.99999713521117,0.39295156360284833,32.989286228626625,0.8003035292375182,38.01144939780546,1.0229783128203445,59.04118622957349
25.0,0.022107223217093654,53.30723843024281,0.39200814735360967,33.39251758028886,0.8006952525595943,38.51438736264036,1.0021977657533176,60.57496840432717
26.0,0.02330882700789511,68.82693754277655,0.391141175786809,33.57037803718353,0.7999410026986583,39.0796245048118,0.9810291653190706,62.03974915385332
27.0,0.018663605049079022,31.917498962481282,0.39246982621779253,33.87773906217602,0.8006924927564111,39.57519513569489,0.9574225935910197,63.68085787574028
28.0,0.015180398319954594,58.690800792425094,0.39159674114074255,34.12215308884474,0.7999508155691906,40.16674971179334,0.9353917815438269,65.23151609419618
29.0,0.014253053330198155,64.43571949677197,0.39108800467233634,34.432959892005385,0.7991986450919786,40.81296904144811,0.9076001452102895,66.85654899213523
30.0,0.013769591776569303,69.62391980691599,0.3919124191584734,34.709703434839305,0.7968055925049081,41.5739319962119,0.8802008541325727,68.44930862662723
31.0,0.012703026955411397,71.79639593972358,0.3922663700700227,35.07189757794508,0.7970700874126762,42.38506207053808,0.8538429526697601,69.97926897909049
32.0,0.010637075179734909,77.72480285279694,0.39202970488235267,35.51185401463231,0.7961227551498556,43.094381205391585,0.8236081422303231,71.64052378888651
33.0,0.008591970618867384,73.14065350797702,0.39235979209354577,36.02677918262431,0.7958647611186602,44.0391269185566,0.7930664541952442,73.05318626830115
34.0,0.006565780058963039,77.6238187470133,0.39142606037421745,36.330406111686386,0.7942048663727154,44.970763386867475,0.7630452866108076,74.57799718720858
35.0,0.004356293255262564,74.12388027232252,0.39097975819798564,36.834051111392306,0.7928371932579763,45.98614387397512,0.7336085454079312,76.22642465700349
36.0,0.004068303468422718,80.67662005139155,0.39081410115362103,37.48184295835804,0.7913428676889914,47.18224931003325,0.7025736827834619,77.51083544254786
37.0,0.003841833363550953,80.19679244249369,0.39178745711361884,37.92989822274254,0.7879580410676665,48.27805004943768,0.6710068342097649,78.88129709228987
38.0,0.004159193677720019,86.37060451940785,0.3907766663467957,38.39405764264755,0.7863374384875477,49.508698842122875,0.6389061599630409,79.9904658472621
39.0,0.002939998604118332,87.25523810188646,0.3920799582333948,39.02368812681315,0.7843142441843731,50.74848938526265,0.6080388608258895,81.14048612677827
40.0,0.002411492350879615,89.926831565281,0.39067864314377576,39.63277236580386,0.7814404584370913,52.02446292537495,0.5793688131420843,81.92509737027548
41.0,0.002481021224841797,80.92684997884038,0.39192993620139327,40.37957599940178,0.7793526147925002,53.5963801625584,0.5497194403007968,82.67296813625352
42.0,0.002008908186582611,87.39572527958748,0.39141527084148947,41.118778637043604,0.7765047962150291,54.963182661555294,0.5215818731442948,83.11702901365346
43.0,0.0018851499682481134,76.69334031500144,0.39174159404474207,41.64208647701129,0.7745630447395295,56.45272700475838,0.4937630432633635,83.52575914924125
44.0,0.0018982859240738695,79.79213949345274,0.38952479265952256,42.33667995186559,0.7705362585047054,58.06217236179378,0.46809497441863757,83.78547939099333
45.0,0.0019515575117312752,68.52510372692387,0.3909825628216817,42.99635889387921,0.7673273968481276,59.542567709391065,0.44522397371281364,83.64088875231089
46.0,0.0018645942818334552,62.27007511252076,0.391407691874175,43.80020186908095,0.7625830797390825,61.2812038466935,0.4230482712036606,83.37379660704883
47.0,0.0017851702874731067,68.33452815316251,0.3914063543191258,44.529657196952215,0.7583615578248815,62.814222879951494,0.40406771034820144,82.92373265749077
48.0,0.0017274515682547046,74.88253261857469,0.3913135208548447,45.20430734582808,0.7537081014981597,64.60238809699682,0.3871526069458824,82.41952460250421
49.0,0.001693658682265476,81.78610045450004,0.39093538145832407,46.16089737149748,0.7498821281663345,66.36722212792024,0.3708336916577373,81.71611453540828
50.0,0.0016852315536206599,88.86359608514182,0.3903967275596101,46.91676544009175,0.744666745205494,68.20890461622432,0.3565689838261418,80.73565814760535
51.0,0.0017025468841071862,84.08924687548718,0.3914177599262369,47.81050405729988,0.7378194240779,70.06791894434569,0.3449683768231064,80.12934891026642
52.0,0.0017025468841071862,84.08924687548718,0.3919033350965333,48.64599486722456,0.7316356118884942,72.0446059463153,0.335320427251197,79.21657152185216
53.0,0.0018119316996142722,81.08099145749543,0.3916550538701526,49.12519493483921,0.7236080013130973,74.13640709548511,0.3250437463707475,78.58811536927719
54.0,0.0018119316996142722,81.08099145749543,0.3919275543284376,50.13649047686625,0.7168227247477215,76.04352174205928,0.3171401430876462,77.93381605786884
55.0,0.0016082416930896775,68.53443282688247,0.3909009239350316,50.749299286925385,0.7101435534968772,78.10957977267459,0.3101418837308322,77.76849435564405
56.0,0.0015741769838952485,68.04609695932713,0.39189724641693624,51.63043267129059,0.7018250123519917,80.06676532809193,0.3029785485983625,77.33244401864985
57.0,0.000856664401489164,86.70070563093789,0.39173846606877466,52.456313736359604,0.6940157683548855,81.97988601341932,0.2953632728665214,77.1524266850024
58.0,0.000856664401489164,86.70070563093789,0.3928547832908952,53.36011175094264,0.6854898623727466,83.98682741526324,0.2883472695837231,77.49363296727064
59.0,0.0013755290900346715,88.87119485010773,0.3928942655866577,54.111772797431094,0.6758081000462394,86.1532082145267,0.28178276706286337,77.74416904818538
60.0,0.0018980855294246648,86.88027395065639,0.39287159646810443,54.918803073639005,0.6676548505949031,87.90028565884373,0.2742674554939254,78.46188844828183
61.0,0.0024219453121858514,85.74969856058807,0.39291806420868997,55.7670549340687,0.658850265026695,89.99847620217493,0.2667066627008345,78.91161211162552
62.0,0.0024219453121858514,85.74969856058807,0.3933223679507958,56.603542990047636,0.6490195301543691,88.01990760296708,0.25846538003911207,79.88613859113626
63.0,0.002434863816596477,89.76733591687068,0.39286993779378,57.431536729398665,0.6374444705765201,85.87862661585706,0.24903575289371532,81.18119410390433
64.0,0.002434863816596477,89.76733591687068,0.3922678916382289,58.38334910145775,0.6269432257676145,83.66869278590806,0.23941861417213112,82.6849734471316
65.0,0.002901433647368781,72.20663520940614,0.3927050913094979,59.18594340216192,0.6151954795480293,81.51625465720741,0.22792093578924894,84.24981497700622
66.0,0.002901433647368781,72.20663520940614,0.39384849159760854,60.233578248679656,0.6039448916510589,79.4180334460273,0.21666124124328293,86.31529694951895
67.0,0.0028340761689707177,73.75801475397446,0.3934223894554582,61.06649155617223,0.5923391240516347,77.10148248550362,0.20361272372805778,88.5284895339352
68.0,0.0028340761689707177,73.75801475397446,0.3934794665787414,61.97805151913728,0.579963128008912,74.96004443673502,0.1925178955557942,88.4817019075619
69.0,0.0026132467378606776,78.8441836345946,0.392567571348727,62.92799497907507,0.5688839375143587,72.791138042121,0.17711019094411884,85.42112533615436
70.0,0.0026132467378606776,78.8441836345946,0.3928927305586032,64.00222593808813,0.5572391989726616,70.5485280659392,0.16334979360293767,81.62452883015452
71.0,0.0022015147076107715,63.57274010895273,0.3924494123814767,64.81633518381585,0.5445493808442923,68.30086241744114,0.1493208118535209,76.26811449477498
72.0,0.0022015147076107715,63.57274010895273,0.39399058332722325,65.89295437152332,0.5323919481857997,66.08611627771045,0.13583242043358143,70.24918214047602
73.0,0.0021322637166079897,50.626764577514116,0.3929192133689581,66.83742402697263,0.518995712292664,64.01186064489661,0.1227165809832923,62.530148333187725
74.0,0.0023189526578942013,18.139932483638454,0.39434116881425796,68.01544670381713,0.5072808731833832,61.797852829267995,0.1118619372488937,52.722576063239785
75.0,0.0036310951127802933,-4.643432601682366,0.39273260751864886,68.83490181537768,0.49269362344536444,59.44573825140362,0.10407820965243747,40.93355964032097
76.0,0.0049387156047037035,-13.072632855726251,0.394144992567061,70.02827477864163,0.48148648648250836,57.16207349471487,0.1012666761569878,27.890423310798926
77.0,0.0036193630339813195,10.027771197941423,0.3929494332035547,71.16929294220323,0.4660600115452519,55.68685292029559,0.10434306767294305,13.472807992879474
78.0,0.002585758640827128,-40.512619516143374,0.3925828128451951,72.32969522309013,0.4509635169197721,54.11175932907579,0.1134461867958524,0.6312050966983181
