frame,blueX,blueY,yellowX,yellowY,pinkX,pinkY,greenX,greenY
0.0,-1.0,-1.0,-1.0,-1.0,0.01723632088781633,-0.7300688606002896,-0.005999353481282226,-0.3592498677344425
1.0,-1.0,-1.0,-1.0,-1.0,0.017323009585363324,-0.7300386658080742,-0.005999353481282226,-0.3592498677344425
2.0,-1.0,-1.0,-1.0,-1.0,0.017246037787066182,-0.7300591463243927,-0.005871491259510873,-0.3588513305807842
3.0,-1.0,-1.0,-1.0,-1.0,0.017284000327305347,-0.7301361889532187,-0.005779676530340101,-0.3589825087206583
4.0,-1.0,-1.0,-1.0,-1.0,0.017246037787066182,-0.7301077255739364,-0.006031266569666612,-0.35870820569167045
5.0,-1.0,-1.0,-1.0,-1.0,0.017165306724021678,-0.7303500997744224,-0.006031266569666612,-0.35870820569167045
6.0,-1.0,-1.0,-1.0,-1.0,0.017101630078369942,-0.7305393038577386,-0.006031266569666612,-0.35870820569167045
7.0,-1.0,-1.0,-1.0,-1.0,0.01763865140981025,-0.7307648649893009,-0.006031266569666612,-0.35870820569167045
8.0,-1.0,-1.0,-1.0,-1.0,0.017795682692801917,-0.730774101814965,-0.006116774758395293,-0.3582784270279778
9.0,-1.0,-1.0,-1.0,-1.0,0.017128401395013013,-0.7306482648216548,-0.0061934579878702,-0.35811298789884777
10.0,-1.0,-1.0,-1.0,-1.0,0.017128401395013013,-0.7306482648216548,-0.0061934579878702,-0.35811298789884777
11.0,-1.0,-1.0,-1.0,-1.0,0.017446110421568184,-0.7305484147624618,-0.0061077582943775705,-0.35855005686033076
12.0,-1.0,-1.0,-1.0,-1.0,0.017355930041272383,-0.7305114464729829,-0.006099350448239239,-0.3586798157662701
13.0,-1.0,-1.0,-1.0,-1.0,0.017273640706587812,-0.7305302585368384,-0.006015319207209722,-0.35850101327731854
14.0,-1.0,-1.0,-1.0,-1.0,0.01711024779274253,-0.7305302585368384,-0.006015319207209722,-0.35850101327731854
15.0,-1.0,-1.0,-1.0,-1.0,0.016793624834300157,-0.7306885700160599,-0.006242126431413582,-0.35815010047273793
16.0,-1.0,-1.0,-1.0,-1.0,0.01680257833784759,-0.7306706630089648,-0.006031597112135608,-0.3582877215674062
17.0,-1.0,-1.0,-1.0,-1.0,0.01798804266969187,-0.730735693304728,-0.0059737600501045445,-0.3585489261952183
18.0,-1.0,-1.0,-1.0,-1.0,0.017978837324263124,-0.7306804664788613,-0.004794688829348798,-0.35869314502250366
19.0,-1.0,-1.0,-1.0,-1.0,0.01831389720709237,-0.730659681653603,-0.00479087447418976,-0.35849954419967817
20.0,-1.0,-1.0,-1.0,-1.0,0.018399198150939863,-0.730615003329865,-0.004394787532167341,-0.3579973163981386
21.0,-1.0,-1.0,-1.0,-1.0,0.019070954888826097,-0.7308025809343649,-0.0043177134231062175,-0.3583883323989486
22.0,-1.0,-1.0,-1.0,-1.0,0.019070954888826097,-0.7308025809343649,-0.0043177134231062175,-0.3583883323989486
23.0,-1.0,-1.0,-1.0,-1.0,0.019363225262026468,-0.7310074464346685,-0.0042186162662039015,-0.35825172654186394
24.0,-1.0,-1.0,-1.0,-1.0,0.019630143552518492,-0.7308881966805639,-0.0038541013766850325,-0.35791598721062606
25.0,-1.0,-1.0,-1.0,-1.0,0.019780270170600515,-0.7310542103239853,-0.00363551311720848,-0.35821451165720963
26.0,-1.0,-1.0,-1.0,-1.0,0.019691396220063457,-0.7309976009911251,-0.0026581200229474082,-0.3581812973857725
27.0,-1.0,-1.0,-1.0,-1.0,0.020063125330137734,-0.7306736090343043,-0.0015496143726355031,-0.3582536599529728
28.0,-1.0,-1.0,-1.0,-1.0,0.020675827770233673,-0.7310089784727792,-0.0015496143726355031,-0.3582536599529728
29.0,-1.0,-1.0,-1.0,-1.0,0.021427384280874793,-0.7311191225688664,-0.0015496143726355031,-0.3582536599529728
30.0,-1.0,-1.0,-1.0,-1.0,0.0215508681266074,-0.7312634227200927,-0.0012728899888939625,-0.35804079322623494
31.0,-1.0,-1.0,-1.0,-1.0,0.02163507513228318,-0.731160600402031,-0.0009684918551017322,-0.35808762269937494
32.0,-1.0,-1.0,-1.0,-1.0,0.02204483761312568,-0.7311467071249176,-0.0009684918551017322,-0.35808762269937494
33.0,-1.0,-1.0,-1.0,-1.0,0.022043845985718395,-0.731131373627046,-0.0002555012558734736,-0.3581248743109703
34.0,-1.0,-1.0,-1.0,-1.0,0.022043845985718395,-0.731131373627046,-0.0002555012558734736,-0.3581248743109703
35.0,-1.0,-1.0,-1.0,-1.0,0.022300727327903107,-0.7311111187190795,-0.00030096920884320217,-0.3580977750752112
36.0,-1.0,-1.0,-1.0,-1.0,0.022591486649816174,-0.730948992884699,-0.00030096920884320217,-0.3580977750752112
37.0,-1.0,-1.0,-1.0,-1.0,0.022535218352836863,-0.730995043222019,-0.000345862647521385,-0.35793819126981924
38.0,-1.0,-1.0,-1.0,-1.0,0.022535218352836863,-0.730995043222019,-0.000345862647521385,-0.35793819126981924
39.0,-1.0,-1.0,-1.0,-1.0,0.023311935441422238,-0.7312050400006523,-0.000345862647521385,-0.35793819126981924
40.0,-1.0,-1.0,-1.0,-1.0,0.023311935441422238,-0.7312050400006523,-0.0011497891526889516,-0.35795818121914
41.0,-1.0,-1.0,-1.0,-1.0,0.02322240040594704,-0.7312172595785966,-0.0011741627247546307,-0.3578730639099977
42.0,-1.0,-1.0,-1.0,-1.0,0.02322240040594704,-0.7312172595785966,-0.0011741627247546307,-0.3578730639099977
43.0,-1.0,-1.0,-1.0,-1.0,0.023240089674749026,-0.7316824010397756,-0.0015496143726355031,-0.3582536599529728
44.0,-1.0,-1.0,-1.0,-1.0,0.023240089674749026,-0.7316824010397756,-0.0015496143726355031,-0.3582536599529728
45.0,-1.0,-1.0,-1.0,-1.0,0.023158199089709588,-0.7316420801052532,-0.0015496143726355031,-0.3582536599529728
46.0,-1.0,-1.0,-1.0,-1.0,0.023158199089709588,-0.7316420801052532,-0.0015496143726355031,-0.3582536599529728
47.0,-1.0,-1.0,-1.0,-1.0,0.02371822460298639,-0.7316634604316266,-0.0018008607527282559,-0.3581765937139703
48.0,-1.0,-1.0,-1.0,-1.0,0.023775526501019894,-0.7317367096921169,-0.0018008607527282559,-0.3581765937139703
49.0,-1.0,-1.0,-1.0,-1.0,0.023911298131873086,-0.7314582670122065,-0.0019397987705669585,-0.3581706413261738
50.0,-1.0,-1.0,-1.0,-1.0,0.023911298131873086,-0.7314582670122065,-0.0019397987705669585,-0.3581706413261738
51.0,-1.0,-1.0,-1.0,-1.0,0.024532245770225707,-0.7318848924056782,-0.0026945426550171164,-0.35803068282404565
52.0,-1.0,-1.0,-1.0,-1.0,0.024532245770225707,-0.7318848924056782,-0.0026945426550171164,-0.35803068282404565
53.0,-1.0,-1.0,-1.0,-1.0,0.025113092835702008,-0.7318834102112733,-0.0023754589915269105,-0.3579845983831376
54.0,-1.0,-1.0,-1.0,-1.0,0.025028014876853532,-0.7318610881011984,-0.0023754589915269105,-0.3579845983831376
55.0,-1.0,-1.0,-1.0,-1.0,0.025243043246405136,-0.7320761164707499,-0.002513295201135427,-0.3581754289452698
56.0,-1.0,-1.0,-1.0,-1.0,0.025805941331139365,-0.7323118981853247,-0.002513295201135427,-0.3581754289452698
57.0,-1.0,-1.0,-1.0,-1.0,0.026275269663593264,-0.7312431992923611,-0.0024324880608558672,-0.3587178360202737
58.0,-1.0,-1.0,-1.0,-1.0,0.026709539507500796,-0.7315977060904548,-0.0024324880608558672,-0.3587178360202737
59.0,-1.0,-1.0,-1.0,-1.0,0.026628887145043967,-0.7321128302949947,-0.0024324880608558672,-0.3587178360202737
60.0,-1.0,-1.0,-1.0,-1.0,0.026628887145043967,-0.7321298112585055,-0.0024324880608558672,-0.3587178360202737
61.0,-1.0,-1.0,-1.0,-1.0,0.027088265099837302,-0.7320673020049074,-0.005382810452497873,-0.359604235494831
62.0,-1.0,-1.0,-1.0,-1.0,0.027088265099837302,-0.7320673020049074,-0.005680671190790374,-0.3592400117974873
63.0,-1.0,-1.0,-1.0,-1.0,0.02872883132120031,-0.7323321425998796,-0.0065852505011472495,-0.359431340796676
64.0,-1.0,-1.0,-1.0,-1.0,0.028063530654872756,-0.7322424527865816,-0.008834083072802855,-0.3598190093991484
65.0,-1.0,-1.0,-1.0,-1.0,0.027551864029493726,-0.732282708137281,-0.010646510391266547,-0.36041227017068583
66.0,-1.0,-1.0,-1.0,-1.0,0.027551864029493726,-0.732282708137281,-0.012129281933935317,-0.360082236632069
67.0,-1.0,-1.0,-1.0,-1.0,0.02735696989367425,-0.7324823820221376,-0.01403492485203404,-0.36054421170626216
68.0,-1.0,-1.0,-1.0,-1.0,0.02735696989367425,-0.7324823820221376,-0.01647290641659411,-0.3609859659760769
69.0,-1.0,-1.0,-1.0,-1.0,0.027305756797789515,-0.7321867852374231,-0.018661630102581844,-0.3613432797618048
70.0,-1.0,-1.0,-1.0,-1.0,0.027420384204032828,-0.7323186139688236,-0.02030933184391243,-0.3616951632069693
71.0,-1.0,-1.0,-1.0,-1.0,0.026980203945975865,-0.7326117080748437,-0.022328602670788414,-0.36173617670666525
72.0,-1.0,-1.0,-1.0,-1.0,0.026980203945975865,-0.7326117080748437,-0.024879128699366166,-0.3624060787340306
73.0,-1.0,-1.0,-1.0,-1.0,0.02732778246898333,-0.7327860954608152,-0.02707744336366332,-0.36258184600364307
74.0,-1.0,-1.0,-1.0,-1.0,0.027228307549259263,-0.7325905533568222,-0.02998579210843733,-0.3624576538526195
75.0,-1.0,-1.0,-1.0,-1.0,0.027302042130041684,-0.7330347289813904,-0.03238338190794592,-0.3627905783261644
76.0,-1.0,-1.0,-1.0,-1.0,0.027811993082604996,-0.7330413975445365,-0.03511793352115728,-0.362857145906744
77.0,-1.0,-1.0,-1.0,-1.0,0.02769847010794479,-0.7327958726971826,-0.03829131436566732,-0.364493294401774
78.0,-1.0,-1.0,-1.0,-1.0,0.02856203067190004,-0.7329206183756741,-0.04089628283758561,-0.36508617741048954
79.0,-1.0,-1.0,-1.0,-1.0,0.029062096830625855,-0.7327417345627818,-0.043892870681487915,-0.3661642469201164
80.0,-1.0,-1.0,-1.0,-1.0,0.0294566359944199,-0.732812840543929,-0.047572338279696404,-0.36644603437501144
81.0,-1.0,-1.0,0.030883057916168462,-0.36758331558360435,0.030524938761091202,-0.7327910221176164,-0.05087250052457099,-0.36771133782990445
82.0,-1.0,-1.0,0.02959522772967207,-0.36003521565416524,0.03074579359749857,-0.7330291858366509,-0.05459384208223612,-0.3681671978684196
83.0,-1.0,-1.0,0.027518109347353183,-0.356799147168058,0.031165876348764616,-0.7325412395684581,-0.058780146713080864,-0.36887984480841407
84.0,-1.0,-1.0,0.02546263887340651,-0.35663942957166667,0.03197667866195982,-0.7328222478875331,-0.06322584061151076,-0.37079177590348417
85.0,-1.0,-1.0,0.023970759049367428,-0.3580572075455133,0.03255846226443174,-0.7324168637827295,-0.06706295335729645,-0.3723657981544438
86.0,-1.0,-1.0,0.02351545778502614,-0.35826595298479924,0.0326100032794327,-0.7320620552990491,-0.07111173133417845,-0.3730986003149937
87.0,-1.0,-1.0,0.02208415642682927,-0.35889267462294916,0.033083534223279226,-0.7319893621893795,-0.07619064753931708,-0.3747658381655883
88.0,-1.0,-1.0,0.022187708037005385,-0.3584957193511073,0.03322574618557371,-0.7320675695869064,-0.0814517162550978,-0.3771099115653401
89.0,-1.0,-1.0,0.022161259392772692,-0.35870820569167045,0.03425271540349178,-0.7316290184310184,-0.08693524529927855,-0.3787190919922575
90.0,-1.0,-1.0,0.022325780348377535,-0.35889267462294916,0.03494462211522753,-0.7319500459990291,-0.09271819335339203,-0.3814807166076988
