frame,blueDist,blueAngle,yellowDist,yellowAngle,pinkDist,pinkAngle,greenDist,greenAngle
0,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731878785,-0.555764175,0.359145273,-3.596175599
1,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731531224,-0.622156712,0.359145273,-3.596175599
2,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731531224,-0.622156712,0.359106796,-3.606310797
3,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73150615,-0.6199927,0.359188693,-3.610057219
4,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731592253,-0.617263337,0.359188693,-3.610057219
5,1.414213562,-44.99999714,1.414213562,-44.99999714,0.730843826,-0.621216129,0.359188693,-3.610057219
6,1.414213562,-44.99999714,1.414213562,-44.99999714,0.730935164,-0.618386193,0.359188693,-3.610057219
7,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73158664,-0.622493824,0.359018571,-3.476765263
8,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731527018,-0.627259749,0.359018571,-3.476765263
9,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731527087,-0.617798511,0.359018571,-3.476765263
10,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731527087,-0.617798511,0.359196267,-3.507269878
11,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731342467,-0.640701907,0.359282441,-3.510898498
12,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731401961,-0.635257338,0.359282441,-3.510898498
13,1.414213562,-44.99999714,1.414213562,-44.99999714,0.730615454,-0.626232352,0.359470067,-3.508415936
14,1.414213562,-44.99999714,1.414213562,-44.99999714,0.730742283,-0.603344858,0.359470067,-3.508415936
15,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73135232,-0.585271875,0.35902788,-3.435153922
16,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731412393,-0.58029079,0.35902788,-3.435153922
17,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731453018,-0.622110879,0.35893386,-3.471935527
18,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731453018,-0.622110879,0.35893386,-3.471935527
19,1.414213562,-44.99999714,1.414213562,-44.99999714,0.730934383,-0.610779883,0.359018571,-3.476765263
20,1.414213562,-44.99999714,1.414213562,-44.99999714,0.730934383,-0.610779883,0.35924909,-3.567017865
21,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731627801,-0.617177488,0.35924909,-3.567017865
22,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731627801,-0.617177488,0.359202003,-3.595334917
23,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731814209,-0.588523977,0.359343472,-3.600495278
24,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731831531,-0.581845308,0.359343472,-3.600495278
25,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731919883,-0.547152464,0.35931539,-3.614119129
26,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731919883,-0.547152464,0.35931539,-3.614119129
27,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731958049,-0.494511648,0.359253998,-3.656836859
28,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73192224,-0.453317584,0.359253998,-3.656836859
29,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731944516,-0.377699815,0.3590936,-3.630542446
30,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731991166,-0.301711093,0.359259801,-3.623745281
31,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731741136,-0.281121041,0.35935583,-3.567004177
32,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731952647,-0.231622937,0.35935583,-3.567004177
33,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73181162,-0.207521257,0.35935583,-3.567004177
34,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731970336,-0.143302722,0.35964602,-3.664887171
35,1.414213562,-44.99999714,1.414213562,-44.99999714,0.732068687,-0.127363147,0.360069833,-3.872929424
36,1.414213562,-44.99999714,1.414213562,-44.99999714,0.732149592,-0.125065026,0.359309586,-3.951853945
37,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731933152,-0.064747113,0.359720116,-4.063131985
38,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731933152,-0.064747113,0.3601296,-4.212665383
39,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73191837,-0.006499177,0.359529605,-4.423153059
40,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73191837,-0.006499177,0.360423097,-4.599112455
41,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73219657,0.071194498,0.360881892,-4.703170814
42,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73219657,0.071194498,0.361124324,-4.872331457
43,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731910799,0.139591318,0.360879387,-5.139512028
44,1.414213562,-44.99999714,1.414213562,-44.99999714,0.732272945,0.141605297,0.361413281,-5.244309109
45,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731878075,0.184566378,0.361525482,-5.498265403
46,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731806151,0.257661869,0.361773564,-5.650155432
47,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731943446,0.277594223,0.362310393,-6.020833688
48,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731780375,0.326763069,0.362569209,-6.186739444
49,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731848176,0.362801918,0.363194056,-6.382826546
50,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731664745,0.414250349,0.363581263,-6.622348253
51,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731775073,0.488145707,0.363725454,-6.972163161
52,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731789335,0.524432548,0.364319307,-7.221495718
53,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731717754,0.610124131,0.36515248,-7.598988864
54,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731672303,0.666627658,0.365060195,-7.99832515
55,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731925587,0.770976338,0.366137785,-8.370997323
56,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731637279,0.824878097,0.367245528,-8.552314287
57,1.414213562,-44.99999714,1.414213562,-44.99999714,0.73164157,0.833026681,0.368223007,-9.148292966
58,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731420227,0.902506873,0.370550387,-9.445879999
59,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731587912,0.988026187,0.37128825,-9.943208981
60,1.414213562,-44.99999714,1.414213562,-44.99999714,0.731285575,1.020701987,0.372253408,-10.32348342
61,1.414213562,-44.99999714,0.360521402,2.24023803,0.731715349,1.097991872,0.373804106,-10.7855737
62,1.414213562,-44.99999714,0.36172143,1.728167885,0.731630659,1.139006454,0.374470734,-11.33168416
63,1.414213562,-44.99999714,0.358196461,1.21885537,0.731556826,1.178266415,0.377935784,-11.73919686
64,1.414213562,-44.99999714,0.35846206,0.699189757,0.731250667,1.224246061,0.380499765,-12.32180315
65,1.414213562,-44.99999714,0.358651543,0.785264487,0.731588798,1.327544213,0.381797489,-12.93194098
66,1.414213562,-44.99999714,0.357870488,0.557586955,0.731499251,1.431237631,0.38459905,-13.60703785
67,1.414213562,-44.99999714,0.358469315,0.108870899,0.731607183,1.53116628,0.386771315,-14.1390721
68,1.414213562,-44.99999714,0.35869991,0.057235712,0.731740969,1.567685696,0.390004935,-14.85212312
69,1.414213562,-44.99999714,0.35935407,0.150544373,0.731727301,1.684158956,0.393738929,-15.36251651
70,1.414213562,-44.99999714,0.358646515,0.236036693,0.732015026,1.774579708,0.397730994,-16.02808275
71,1.414213562,-44.99999714,0.358737495,0.37039644,0.73161851,1.907834887,0.401945421,-16.591049
72,1.414213562,-44.99999714,0.358830447,0.504687316,0.731580386,2.016953023,0.405678225,-17.40399402
73,1.414213562,-44.99999714,0.357957782,0.483806331,0.731165807,2.078546515,0.411524924,-17.99416278
74,1.414213562,-44.99999714,0.358519977,0.548447881,0.731543154,2.205030458,0.416189026,-18.68496279
75,1.414213562,-44.99999714,0.357661939,0.609048606,0.731743593,2.326684413,0.42191244,-19.43536874
76,1.414213562,-44.99999714,0.358313446,0.736844094,0.731226589,2.412629157,0.428276283,-20.16161307
77,1.414213562,-44.99999714,0.357963798,0.93473889,0.731879297,2.563353642,0.435697167,-20.75790192
78,1.414213562,-44.99999714,0.358411439,0.989810162,0.731503137,2.68811073,0.443711398,-21.41446087
79,1.414213562,-44.99999714,0.358707496,1.370488787,0.731409598,2.801980386,0.45139962,-22.08489748
