frame,blueDist,blueAngle,yellowDist,yellowAngle,pinkDist,pinkAngle,greenDist,greenAngle
0.0,1.4142135623730951,-44.99999713521117,0.35618628900044336,7.206514594934045,0.7278752277534483,7.6863683998637145,0.9725510900265937,26.928828432873477
1.0,1.4142135623730951,-44.99999713521117,0.3568424239817981,7.384175540905658,0.7279400859282378,7.971252371495554,0.9919306878182058,25.82766341397182
2.0,1.4142135623730951,-44.99999713521117,0.3566790541563162,7.499961467562509,0.7282434654534902,8.282006155093853,1.0104595523522422,24.588173864753728
3.0,1.4142135623730951,-44.99999713521117,0.3566975865165104,7.752247633034915,0.7276988250963635,8.60585082939879,1.0280467166071354,23.296510494108738
4.0,1.4142135623730951,-44.99999713521117,0.35676151990450977,7.9861407656991625,0.7281736023319331,8.976590975539885,1.0440537247332227,21.89682993947504
5.0,1.4142135623730951,-44.99999713521117,0.3564082728563064,8.067905972213723,0.7277205638571299,9.387243338284923,1.0587719187269653,20.526854307676107
6.0,1.4142135623730951,-44.99999713521117,0.35638156488523715,8.48211052245071,0.7276580493045205,9.808598326677997,1.071230440975016,19.117832587256366
7.0,1.4142135623730951,-44.99999713521117,0.35698243778079775,8.525633074264668,0.7273751076564313,10.267675297769634,1.0813460897373752,17.63685790764335
8.0,1.4142135623730951,-44.99999713521117,0.35717749681373223,9.047416484256852,0.7271388970967592,10.72708004121503,1.0900966343700758,16.057554478015685
9.0,1.4142135623730951,-44.99999713521117,0.35371763147876967,11.050409421967974,0.7274323037249112,11.276715021504485,1.0938323977319886,14.475139692153947
10.0,1.4142135623730951,-44.99999713521117,0.3544543624758036,10.82872353107702,0.7261964864362304,11.832820592546133,1.0953212771618646,12.958766139889626
11.0,1.4142135623730951,-44.99999713521117,0.3551963777100205,10.607960562725108,0.7262564847677514,12.314972211192371,1.0975587812765701,11.372866718266646
12.0,1.4142135623730951,-44.99999713521117,0.35594364413418617,10.38812127935045,0.726149858741596,12.829657193731526,1.0943745686586634,9.838513042783168
13.0,1.4142135623730951,-44.99999713521117,0.35686106554569547,10.60478636579379,0.7260596450756189,13.314647228393264,1.087471039305512,8.134802128558832
14.0,1.4142135623730951,-44.99999713521117,0.3571124099786309,10.909551579264402,0.725932265887098,13.786099119203993,1.0780138893212032,6.431328377318333
15.0,1.4142135623730951,-44.99999713521117,0.3563168080353297,11.252260645692019,0.7269970195336136,14.191503284626346,1.0655848534067818,4.957318185914802
16.0,1.4142135623730951,-44.99999713521117,0.35682209001613424,11.663650671245671,0.7267432685698507,14.61076515214277,1.0533303739024535,3.412041756311868
17.0,1.4142135623730951,-44.99999713521117,0.35669072100655175,11.945371473483107,0.72652845763775,15.030297420318641,1.036986146862231,1.8340166876450885
18.0,1.4142135623730951,-44.99999713521117,0.35736062811839964,12.247711577798354,0.7264224785176846,15.282327968173554,1.0190634824214897,0.3995070884654348
19.0,1.4142135623730951,-44.99999713521117,0.3567498006263104,12.45212129550992,0.7263305589763994,15.534427185701084,1.0001993806097185,-1.0678127106110418
20.0,1.4142135623730951,-44.99999713521117,0.35713963094407547,12.620021299533002,0.7262527043523263,15.786585336247436,0.9796515993515157,-2.5363488313227536
21.0,1.4142135623730951,-44.99999713521117,0.35529473935954564,12.731467976501982,0.7261889191691585,16.03879266947505,0.9582009494627032,-3.8919648851084516
22.0,1.4142135623730951,-44.99999713521117,0.3546793607198722,12.947223430693654,0.7255632656142607,16.112519209664,0.9356650363944751,-5.292667954391142
23.0,1.4142135623730951,-44.99999713521117,0.3551618705448942,13.116195208753703,0.7257359202084848,16.177291297654808,0.9137314631819796,-6.4591695137303935
