frame,blueDist,blueAngle,yellowDist,yellowAngle,pinkDist,pinkAngle,greenDist,greenAngle
0.0,1.4142135623730951,-44.99999713521117,0.35895151455687124,2.8174996865916664,0.7322710813772361,3.261828273927946,1.014971735128785,19.442088916621156
1.0,1.4142135623730951,-44.99999713521117,0.3588110387570687,2.7759984173245975,0.7325924144870646,3.312195740365008,1.0138710494284506,19.4693024747738
2.0,1.4142135623730951,-44.99999713521117,0.35895151455687124,2.8174996865916664,0.7321922193534706,3.2237800277275075,1.013117254925617,19.466641289380057
3.0,1.4142135623730951,-44.99999713521117,0.3585723579434297,2.812254874784151,0.7322700631395023,3.137536444665542,1.0122871309841983,19.46474389561142
4.0,1.4142135623730951,-44.99999713521117,0.35872475719619057,2.781869983605642,0.7319935025186061,3.0931089775405307,1.012561896421877,19.458966719604632
5.0,1.4142135623730951,-44.99999713521117,0.35812775709308475,2.7748633429899017,0.7321720379967713,3.082327620566799,1.0119953185966408,19.473691339226246
6.0,1.4142135623730951,-44.99999713521117,0.35833301414738283,2.823693001183689,0.7322708116954862,3.0664310539790955,1.0119953185966408,19.473691339226246
7.0,1.4142135623730951,-44.99999713521117,0.35872718845633567,2.709753575788183,0.7320658279511472,3.0800496992187294,1.011813684407997,19.473047714680423
8.0,1.4142135623730951,-44.99999713521117,0.35856717678952316,2.6806788907690455,0.7319957881901181,3.0803321531852177,1.0117499311608578,19.482723792479607
9.0,1.4142135623730951,-44.99999713521117,0.3589651538985439,2.731023901746229,0.7325761381894277,3.1064778626416687,1.0118315033453633,19.489616415595094
10.0,1.4142135623730951,-44.99999713521117,0.35888169369689077,2.7166987132008917,0.7325514115203647,3.089901197639811,1.0117317431326454,19.490886785437947
11.0,1.4142135623730951,-44.99999713521117,0.358938466563607,2.698571376026041,0.7321527138692808,3.099515626979583,1.0116764067886175,19.511123247158693
12.0,1.4142135623730951,-44.99999713521117,0.35846044076194317,2.6362592183783935,0.7317945231439038,3.0746461039806343,1.011601552657146,19.528655345188806
13.0,1.4142135623730951,-44.99999713521117,0.35911793090654665,2.641081119526864,0.731249574858034,3.040882278130433,1.0114745066488364,19.53062814514929
14.0,1.4142135623730951,-44.99999713521117,0.35899369132473835,2.6346709733373173,0.7314711312891471,3.0453386437987686,1.0114745066488364,19.53062814514929
15.0,1.4142135623730951,-44.99999713521117,0.3589560086401671,2.6518529771428514,0.7316926921425839,3.0497923106669163,1.0110353613087948,19.543432538733313
16.0,1.4142135623730951,-44.99999713521117,0.359120994287975,2.7034679212525212,0.7316131179772584,3.051543032066598,1.0110353613087948,19.543432538733313
17.0,1.4142135623730951,-44.99999713521117,0.35888473921955116,2.7233333701351943,0.7316401793421097,3.043123060862997,1.0112767517403312,19.555641570399704
18.0,1.4142135623730951,-44.99999713521117,0.35888473921955116,2.7233333701351943,0.7316672565063933,3.0347037126814147,1.0112767517403312,19.555641570399704
19.0,1.4142135623730951,-44.99999713521117,0.3589856647125938,2.7807944493764096,0.7317541837993552,3.0271384990649057,1.010208158874525,19.617487371245627
20.0,1.4142135623730951,-44.99999713521117,0.3586147039226642,2.786379761526985,0.7318411238466948,3.0195750827557166,1.010208158874525,19.617487371245627
21.0,1.4142135623730951,-44.99999713521117,0.35836225830509555,2.6466542826559722,0.7319280766438668,3.0120134633769458,1.0100089130149768,19.633105827341897
22.0,1.4142135623730951,-44.99999713521117,0.35836225830509555,2.6466542826559722,0.7320150421863287,3.0044536405515787,1.0100089130149768,19.633105827341897
23.0,1.4142135623730951,-44.99999713521117,0.3582703580178447,2.653619112182114,0.7321020204695379,2.9968956139025726,1.0098618441928289,19.649486968721853
24.0,1.4142135623730951,-44.99999713521117,0.3582703580178447,2.653619112182114,0.7320149567953679,2.9963309247692216,1.0096250885484241,19.644262246342137
25.0,1.4142135623730951,-44.99999713521117,0.3584639698636968,2.7052849636256484,0.7320109488343434,2.996805129941542,1.0090904513493135,19.699287312806447
26.0,1.4142135623730951,-44.99999713521117,0.35813986619359767,2.6708448323140375,0.7320069409234614,2.9972793403066667,1.0090904513493135,19.699287312806447
27.0,1.4142135623730951,-44.99999713521117,0.35886126494477893,2.6549092300483292,0.7320029330627232,2.997753555864602,1.0094029277707217,19.710133402517908
28.0,1.4142135623730951,-44.99999713521117,0.3589750780579424,2.6263704789452955,0.7319989252521298,2.9982277766153906,1.0094029277707217,19.710133402517908
29.0,1.4142135623730951,-44.99999713521117,0.35884391804062604,2.4476368927689065,0.731994917491682,2.998702002559043,1.0088924715989993,19.71659969612687
30.0,1.4142135623730951,-44.99999713521117,0.35886329631135144,2.474176120648154,0.73199090978138,2.99917623369558,1.0088924715989993,19.71659969612687
31.0,1.4142135623730951,-44.99999713521117,0.35848753040890685,2.4860809944341367,0.731869810523319,3.0012298509816637,1.0090770830805327,19.74354496455682
32.0,1.4142135623730951,-44.99999713521117,0.3585971180899472,2.5104853047421303,0.7317609078077523,3.0103774181200604,1.0090770830805327,19.74354496455682
33.0,1.4142135623730951,-44.99999713521117,0.35885024400681087,2.42546682582803,0.7314546615686689,3.034427188088944,1.0091642101822362,19.743172232208263
34.0,1.4142135623730951,-44.99999713521117,0.35885024400681087,2.42546682582803,0.7316851555194829,3.024183955428946,1.0091642101822362,19.743172232208263
35.0,1.4142135623730951,-44.99999713521117,0.3589108334189497,2.539435487927887,0.7318324923454569,3.047208006486344,1.0097829628758923,19.76316255401284
36.0,1.4142135623730951,-44.99999713521117,0.3589108334189497,2.539435487927887,0.7319799473000448,3.0702227850215023,1.010072580863632,19.771062114793104
