0.0,-1.0,-1.0,-1.0,-1.0,0.7096716649848853,0.38085364937723215,1.0637419814352271,0.5605942551346637
1.0,-1.0,-1.0,-1.0,-1.0,0.7097528710326496,0.37974855120164436,1.0642269889967995,0.559038355481409
2.0,-1.0,-1.0,-1.0,-1.0,0.7096617106004369,0.37902509355478153,1.0641996834448864,0.558283592910474
3.0,-1.0,-1.0,-1.0,-1.0,0.7105769736727189,0.3780425488273766,1.0645575156700395,0.5572454563227807
4.0,-1.0,-1.0,-1.0,-1.0,0.7099161376195868,0.3773889480554483,1.0661694858162272,0.5554068873879499
5.0,-1.0,-1.0,-1.0,-1.0,0.710587312725121,0.37751984967914337,1.0662506507544391,0.5545565539171202
6.0,-1.0,-1.0,-1.0,-1.0,0.7115589957215304,0.37731401415080534,1.0683484946991941,0.5524963575130771
7.0,-1.0,-1.0,-1.0,-1.0,0.7131117710488107,0.376400216340423,1.069028822552907,0.5505321930231938
8.0,-1.0,-1.0,-1.0,-1.0,0.7140769440539747,0.37583335672383583,1.0710659300705434,0.5465687329945951
9.0,-1.0,-1.0,-1.0,-1.0,0.714292014549596,0.37415992779696805,1.072614638488543,0.5439538747654099
10.0,-1.0,-1.0,-1.0,-1.0,0.71449523374857,0.3722820287661779,1.0750913419008101,0.5389253014736229
11.0,-1.0,-1.0,-1.0,-1.0,0.7156699509509683,0.37071512937128787,1.0781314379262077,0.5321732924209986
12.0,-1.0,-1.0,-1.0,-1.0,0.7162433998415089,0.3697691398450624,1.0803072684535031,0.5238366129013069
13.0,-1.0,-1.0,-1.0,-1.0,0.7164378627058443,0.36691293917994333,1.0843171890299066,0.5174131161538602
14.0,-1.0,-1.0,-1.0,-1.0,0.7187487686509512,0.3642461067310719,1.0873279977293306,0.5082785413336868
15.0,-1.0,-1.0,-1.0,-1.0,0.7203497361191068,0.3622835660685041,1.0919354230380791,0.4978603119339317
16.0,-1.0,-1.0,-1.0,-1.0,0.721332589168154,0.3583548054384384,1.0967711678638743,0.48641289314690045
17.0,-1.0,-1.0,-1.0,-1.0,0.7228588224066351,0.35493161889167874,1.1013833985856465,0.47285147436106273
18.0,-1.0,-1.0,-1.0,-1.0,0.7250157965695723,0.3521696618751945,1.1061335186740846,0.45867596695584467
19.0,-1.0,-1.0,-1.0,-1.0,0.725269295687399,0.34854256607626155,1.1103474812277876,0.4447379171338688
20.0,-1.0,-1.0,-1.0,-1.0,0.7267428734621841,0.3453722766860271,1.1141955664169532,0.4275868944607904
21.0,-1.0,-1.0,-1.0,-1.0,0.7272488909413757,0.34079455772704564,1.1187573959466934,0.4089591256410037
22.0,-1.0,-1.0,-1.0,-1.0,0.7290295746901794,0.33638917001128227,1.1232995034623603,0.3891516213170421
23.0,-1.0,-1.0,-1.0,-1.0,0.7316068441065845,0.3316993864127464,1.1258346640707106,0.3697561991452794
24.0,-1.0,-1.0,-1.0,-1.0,0.732954142145911,0.3278758515545713,1.1279134693008788,0.3491742437112305
25.0,-1.0,-1.0,0.3522915274510287,0.16084849817283314,0.7346530002672694,0.3228399108437339,1.1305023286746345,0.32547157994341075
26.0,-1.0,-1.0,0.35474686887172535,0.16338694548988947,0.7370253708658495,0.31754938161193386,1.1319167216142607,0.30017220354609775
27.0,-1.0,-1.0,0.3544824904045236,0.16630684246989197,0.7388260191750854,0.3123614647590572,1.1326614528671566,0.27550647216947083
28.0,-1.0,-1.0,0.3558782830335745,0.16402895924086391,0.7400379640134828,0.3066853719726849,1.1321635128277117,0.2500727615008462
29.0,-1.0,-1.0,0.35878675155803935,0.16207043556883466,0.7440434937960617,0.30062203601288934,1.1309083803491515,0.2215118383799984
30.0,-1.0,-1.0,0.3593103844803889,0.15951880676747487,0.7460279898959512,0.2953679327808187,1.1289201256616235,0.19191741524167677
31.0,-1.0,-1.0,0.3604010473303282,0.1578408675354411,0.7483279783185273,0.2884698673616858,1.125298547939167,0.16348513565554454
32.0,-1.0,-1.0,0.3616677647743646,0.15518095030054474,0.7516968650194993,0.28201459586671207,1.1200371630308266,0.13363979742839763
33.0,-1.0,-1.0,0.36480564221901157,0.15379283341218652,0.7539605625165893,0.2754691006500387,1.1117998890513394,0.1022152474954484
34.0,-1.0,-1.0,0.36531966725171067,0.1502494366617248,0.7571334564906012,0.2665589751762028,1.1028258308826944,0.07107454140271241
35.0,-1.0,-1.0,0.3653177762123051,0.14866047905563234,0.7599099457338214,0.25835173495470304,1.0920694463449916,0.038695724241543605
36.0,-1.0,-1.0,0.36634449021725374,0.14552124793215632,0.763074124482747,0.24882823734225543,1.0789297780907732,0.00542372864686466
