frame,blueX,blueY,yellowX,yellowY,pinkX,pinkY,greenX,greenY
0.0,-1.0,-1.0,-1.0,-1.0,0.024648731335399576,0.8093549311857544,0.04225403512634526,1.2150258543999897
1.0,-1.0,-1.0,-1.0,-1.0,0.024760100776714655,0.8100996478745602,0.042574828279218865,1.214834178129304
2.0,-1.0,-1.0,-1.0,-1.0,0.02569274914049816,0.8108051979402736,0.04340390202603341,1.214545467845589
3.0,-1.0,-1.0,-1.0,-1.0,0.02526922837664464,0.8110591427743234,0.044141140777348986,1.2145547144263542
4.0,-1.0,-1.0,-1.0,-1.0,0.02526922837664464,0.8110591427743234,0.04500849267943537,1.214238416624497
5.0,-1.0,-1.0,-1.0,-1.0,0.025944363227298557,0.8106372301372252,0.04648613016594848,1.2145482342382263
6.0,-1.0,-1.0,-1.0,-1.0,0.025165283564750514,0.8098974385217053,0.04694372959384152,1.2144462162168794
7.0,-1.0,-1.0,-1.0,-1.0,0.025909582673680664,0.810157981710103,0.04715398254203272,1.2149025863014649
8.0,-1.0,-1.0,-1.0,-1.0,0.025842817278520114,0.8100725140673184,0.04742939868174762,1.2145606040795371
9.0,-1.0,-1.0,-1.0,-1.0,0.02589697235374664,0.8099775842422443,0.0490584873545235,1.2140873753180554
10.0,-1.0,-1.0,-1.0,-1.0,0.02589697235374664,0.8099976636149901,0.0489845046391003,1.2141482421753547
11.0,-1.0,-1.0,-1.0,-1.0,0.02513033124068723,0.8097332200528599,0.04941616376819072,1.2135351700596866
12.0,-1.0,-1.0,-1.0,-1.0,0.025389515073319414,0.8092968668521172,0.05117518789817339,1.2136262673307385
13.0,-1.0,-1.0,-1.0,-1.0,0.024562144223160973,0.8095424956273661,0.05168424738223696,1.2140317998789398
14.0,-1.0,-1.0,-1.0,-1.0,0.024934119045621345,0.8093396791548336,0.052338826049081105,1.2142095272048417
15.0,-1.0,-1.0,-1.0,-1.0,0.024997025528880966,0.8101272496081876,0.05267140916993441,1.2142331927298675
16.0,-1.0,-1.0,-1.0,-1.0,0.025236526837726977,0.8098453002684317,0.052749410721466355,1.2142934888946701
17.0,-1.0,-1.0,-1.0,-1.0,0.024180419947149166,0.8099639284918411,0.052887064002475004,1.2142743850595912
