229,0,-1,-1,0,476.4203821656051,391.14649681528664,40035,470.70526315789476,533.3333333333334,72675,363.14330218068534,439.2180685358255,81855
229,1,-1,-1,0,476.40384615384613,390.9423076923077,39780,470.7448275862069,533.0862068965517,73950,363.14330218068534,439.2180685358255,81855
229,2,-1,-1,0,476.36842105263156,390.86842105263156,38760,470.0,533.0220125786163,81090,363.20754716981133,439.1477987421384,81090
229,3,-1,-1,0,476.23899371069183,390.8176100628931,40545,470.0,533.0444444444445,80325,363.0809968847352,439.04672897196264,81855
229,4,-1,-1,0,476.30573248407643,390.7515923566879,40035,469.8370607028754,533.1437699680512,79815,363.0809968847352,439.04672897196264,81855
229,5,-1,-1,0,476.3269230769231,390.96153846153845,39780,469.684375,533.0625,81600,363.1,439.025,81600
229,6,-1,-1,0,476.32,391.1533333333333,38250,469.5046439628483,533.1733746130031,82365,363.1,439.025,81600
229,7,-1,-1,0,476.34437086092714,391.0,38505,469.4353312302839,533.2429022082019,80835,363.12576687116564,438.87116564417175,83130
229,8,-1,-1,0,476.30967741935484,391.1483870967742,39525,469.0967741935484,533.1,79050,363.0815709969788,438.7250755287009,84405
229,9,-1,-1,0,476.4117647058824,391.1437908496732,39015,468.8990536277602,533.2208201892745,80835,363.078313253012,438.6927710843373,84660
229,10,-1,-1,0,476.3831168831169,391.18831168831167,39270,468.791277258567,533.1619937694704,81855,363.012084592145,438.26283987915406,84405
229,11,-1,-1,0,476.4267515923567,390.9363057324841,40035,468.4728434504792,533.1693290734825,79815,363.1081081081081,438.1621621621622,84915
229,12,-1,-1,0,476.4193548387097,390.9161290322581,39525,468.4230769230769,533.0448717948718,79560,362.9556213017751,437.8639053254438,86190
229,13,-1,-1,0,476.5527950310559,391.1366459627329,41055,468.47923322683704,533.1533546325878,79815,362.86486486486484,437.8258258258258,84915
229,14,-1,-1,0,476.53416149068323,391.1304347826087,41055,468.3709677419355,533.0419354838709,79050,362.91420118343194,437.68639053254435,86190
229,15,-1,-1,0,476.46794871794873,390.9294871794872,39780,468.41009463722395,533.031545741325,80835,362.893175074184,437.66765578635017,85935
229,16,-1,-1,0,476.62025316455697,390.8354430379747,40290,468.3753943217666,533.0189274447949,80835,362.893175074184,437.66765578635017,85935
229,17,-1,-1,0,476.46753246753246,390.8636363636364,39270,468.3647798742138,533.1069182389937,81090,362.93510324483776,437.5575221238938,86445
229,18,-1,-1,0,476.46753246753246,390.8636363636364,39270,468.30625,533.115625,81600,362.93510324483776,437.5575221238938,86445
229,19,-1,-1,0,476.4671052631579,390.73026315789474,38760,468.34591194968556,533.0817610062893,81090,362.7886904761905,437.3482142857143,85680
229,20,-1,-1,0,476.5350318471338,390.90445859872614,40035,468.290625,533.103125,81600,362.7886904761905,437.3482142857143,85680
229,21,-1,-1,0,476.4258064516129,390.81935483870967,39525,468.3904761904762,533.063492063492,80325,362.7886904761905,437.3482142857143,85680
229,22,-1,-1,0,476.4493670886076,390.86708860759495,40290,468.3904761904762,533.063492063492,80325,362.7886904761905,437.3482142857143,85680
229,23,-1,-1,0,476.5345911949685,390.8490566037736,40545,468.33015873015876,533.0571428571428,80325,362.8502994011976,437.3443113772455,85170
229,24,-1,-1,0,476.5345911949685,390.8490566037736,40545,468.37699680511184,533.1022364217253,79815,362.8502994011976,437.3443113772455,85170
229,25,-1,-1,0,476.58490566037733,390.7798742138365,40545,468.4267515923567,533.1050955414013,80070,362.8708708708709,437.3873873873874,84915
229,26,-1,-1,0,476.5776397515528,390.7826086956522,41055,468.43037974683546,533.0917721518987,80580,362.8708708708709,437.3873873873874,84915
229,27,-1,-1,0,476.54375,390.975,40800,468.46815286624206,533.1528662420383,80070,363.1706586826347,437.6796407185629,85170
229,28,-1,-1,0,476.4166666666667,390.88461538461536,39780,468.4952380952381,533.1301587301588,80325,363.1706586826347,437.6796407185629,85170
229,29,-1,-1,0,476.47435897435895,390.9294871794872,39780,468.741214057508,533.1565495207668,79815,363.23880597014926,437.85671641791043,85425
229,30,-1,-1,0,476.47435897435895,390.9294871794872,39780,468.7643312101911,533.1783439490446,80070,363.23880597014926,437.85671641791043,85425
229,31,-1,-1,0,476.43949044585986,390.97452229299364,40035,468.8216560509554,533.1624203821656,80070,363.23880597014926,437.85671641791043,85425
229,32,-1,-1,0,476.4807692307692,390.9935897435897,39780,468.7968253968254,533.1492063492063,80325,363.23880597014926,437.85671641791043,85425
229,33,-1,-1,0,476.65562913907286,390.9668874172185,38505,469.17133956386294,533.1028037383178,81855,363.25454545454545,438.4,84150
229,34,-1,-1,0,476.88275862068963,390.9793103448276,36975,469.2278481012658,533.0791139240506,80580,363.25454545454545,438.4,84150
229,35,-1,-1,0,476.78205128205127,390.95512820512823,39780,469.45061728395063,533.1728395061729,82620,363.27299703264094,438.6142433234421,85935
229,36,-1,-1,0,476.78846153846155,390.94871794871796,39780,469.47058823529414,533.2012383900928,82365,363.27299703264094,438.6142433234421,85935
229,37,-1,-1,0,476.79617834394907,391.0700636942675,40035,469.7556270096463,533.1832797427653,79305,363.2912912912913,438.7927927927928,84915
229,38,-1,-1,0,476.66875,391.05,40800,469.7556270096463,533.1832797427653,79305,363.3323262839879,438.8429003021148,84405
229,39,-1,-1,0,476.7371794871795,390.87820512820514,39780,469.7202572347267,533.0932475884244,79305,363.19940476190476,438.80357142857144,85680
229,40,-1,-1,0,476.8692810457516,390.8954248366013,39015,469.7734627831715,533.1326860841424,78795,363.19940476190476,438.80357142857144,85680
229,41,-1,-1,0,476.75816993464053,390.8888888888889,39015,469.8793650793651,533.1365079365079,80325,363.1141141141141,438.7687687687688,84915
229,42,-1,-1,0,476.75816993464053,390.8888888888889,39015,469.82334384858046,533.1324921135647,80835,363.1141141141141,438.7687687687688,84915
229,43,-1,-1,0,477.1928571428571,390.9142857142857,35700,469.94920634920635,533.2031746031746,80325,363.2164634146341,438.9268292682927,83640
229,44,-1,-1,0,477.0878378378378,391.18243243243245,37740,469.9428571428571,533.1873015873016,80325,363.2164634146341,438.9268292682927,83640
229,45,-1,-1,0,477.3550724637681,391.1449275362319,35190,469.94603174603174,533.2793650793651,80325,363.2164634146341,438.9268292682927,83640
229,46,-1,-1,0,477.3259259259259,391.2888888888889,34425,470.0,533.2984126984127,80325,363.2164634146341,438.9268292682927,83640
229,47,-1,-1,0,477.1843971631206,391.0496453900709,35955,469.94603174603174,533.2793650793651,80325,363.1545454545454,438.92121212121214,84150
229,48,-1,-1,0,477.21830985915494,391.01408450704224,36210,469.94603174603174,533.2793650793651,80325,363.1545454545454,438.92121212121214,84150
229,49,-1,-1,0,477.2826086956522,391.07246376811594,35190,469.94603174603174,533.2793650793651,80325,363.24024024024027,438.87987987987987,84915
229,50,-1,-1,0,477.2773722627737,391.11678832116786,34935,469.94603174603174,533.2793650793651,80325,363.24024024024027,438.87987987987987,84915
229,51,-1,-1,0,477.21527777777777,390.9166666666667,36720,469.94920634920635,533.2539682539683,80325,363.2921686746988,438.8403614457831,84660
229,52,-1,-1,0,477.21527777777777,390.9166666666667,36720,469.94920634920635,533.2539682539683,80325,363.2921686746988,438.8403614457831,84660
229,53,-1,-1,0,477.0,390.81081081081084,37740,469.951768488746,533.1607717041801,79305,363.3502994011976,438.8622754491018,85170
229,54,-1,-1,0,477.0402684563758,390.77852348993287,37995,469.94249201277955,533.185303514377,79815,363.3502994011976,438.8622754491018,85170
229,55,-1,-1,0,477.078431372549,390.7712418300654,39015,469.96774193548384,533.1967741935484,79050,363.3502994011976,438.8622754491018,85170
229,56,-1,-1,0,477.17241379310343,390.93793103448274,36975,469.88178913738017,533.2076677316294,79815,363.3502994011976,438.8622754491018,85170
229,57,-1,-1,0,477.13422818791946,391.20805369127515,37995,469.98722044728436,533.2108626198083,79815,363.3502994011976,438.8622754491018,85170
229,58,-1,-1,0,477.0993377483444,391.10596026490066,38505,469.9301587301587,533.2063492063492,80325,363.3502994011976,438.8622754491018,85170
229,59,-1,-1,0,477.2013888888889,391.1875,36720,470.00320512820514,533.1698717948718,79560,363.37237237237235,438.8858858858859,84915
229,60,-1,-1,0,477.2013888888889,391.1875,36720,470.00320512820514,533.1698717948718,79560,363.37237237237235,438.8858858858859,84915
